,text
2056,"Thank you to all the fantastic NHS staff I spoke to from Charing Cross Hospital, for all you have done throughout the coronavirus pandemic. https://t.co/VIVLCZB837"
2057,Dame Vera Lynn’s charm and magical voice entranced and uplifted our country in some of our darkest hours. Her voice will live on to lift the hearts of generations to come.
2058,"Earlier this week, I was delighted to have an insightful conversation with staff at Charing Cross Hospital. Thank you for all your hard work during this pandemic, and for all that you do to save lives and care for others in need. 

#ThankYouNHS https://t.co/XVodDucAzF"
2059,"The four men we are honouring today – Pierre, Edgard, Daniel and Hubert – symbolise the enduring depth and strength of the friendship between the UK and France. They are heroes who defended us and the whole world from fascism. https://t.co/GX5LVLfpHH"
2060,"I’m proud to call the United Kingdom a friend of New Zealand, and am thrilled that we now have the opportunity to strengthen our alliance by negotiating a new free trade agreement. 🇬🇧🇳🇿 https://t.co/OVMilbAq4G"
2061,RT @10DowningStreet: “There is genuine cause to celebrate a remarkable British scientific achievement.” – PM @BorisJohnson announces that a…
2062,"RT @trussliz: 🇬🇧 and 🇦🇺 are the closest of friends and allies. We gave Australia the steel that made the Sydney Harbour Bridge, you gave us…"
2063,"There are few countries in the world who share a closer friendship than Australia and the UK.
 
Now, as an independent trading nation for the first time in decades, we have the opportunity to turn our shared history and friendship into a world-leading free trade agreement. 🇬🇧🇦🇺 https://t.co/PPWESs3aHq"
2064,RT @CMO_England: This is the most important trial result for COVID-19 so far. Significiant reduction in mortality in those requiring oxygen…
2065,@AmyCallaghanSNP My thoughts are with Amy and her family. I wish her a speedy and full recovery.
2066,"And if you are feeling lonely or struggling with your mental health, please reach out for help: https://t.co/tHBIQW32xB  

#LonelinessAwarenessWeek (2/2)"
2067,"I know that the lockdown restrictions have been difficult, and that many will be suffering from loneliness and feelings of isolation. 

If you know someone who may be alone at this time, give them a call and let them know that you care.

#LonelinessAwarenessWeek (1/2)"
2068,"I was delighted to meet those working at Westfield shopping centre, Stratford, where I saw adjustments being made to ensure customers can shop safely. 

This week, as shops start reopening in England, remember to follow social distancing rules to protect yourself and others. https://t.co/uAhZm7yxSt"
2069,"Today I visited Westfield shopping centre in east London, to meet some of the people who work there. They've been working very hard to get ready to reopen tomorrow when we're hoping people will return to the shops. https://t.co/yx7QDKFm08"
2070,"While those affected by Grenfell are not able to gather in person, I want you to know that all of us in this country are with you in spirit.
 
I remain absolutely committed to uncovering the causes of this tragedy, and ensuring it is never repeated. https://t.co/m2ZwpEZnLB"
2071,Racist thuggery has no place on our streets. Anyone attacking the police will be met with full force of the law. These marches &amp; protests have been subverted by violence and breach current guidelines. Racism has no part in the UK and we must work together to make that a reality.
2072,The only responsible course of action is to stay away from these protests. 8/8
2073,But it is clear that the protests have been sadly hijacked by extremists intent on violence. The attacks on the police and indiscriminate acts of violence which we have witnessed over the last week are intolerable and they are abhorrent. 7/8
2074,Whatever progress this country has made in fighting racism - and it has been huge - we all recognise that there is much more work to do. 6/8
2075,"As for the planned demonstrations, we all understand the legitimate feelings of outrage at what happened in Minnesota and the legitimate desire to protest against discrimination. 5/8"
2076,"They had different perspectives, different understandings of right and wrong. But those statues teach us about our past, with all its faults. To tear them down would be to lie about our history, and impoverish the education of generations to come. 4/8"
2077,We cannot now try to edit or censor our past. We cannot pretend to have a different history. The statues in our cities and towns were put up by previous generations. 3/8
2078,"It is absurd and shameful that this national monument should today be at risk of attack by violent protestors. Yes, he sometimes expressed opinions that were and are unacceptable to us today, but he was a hero, and he fully deserves his memorial. 2/8"
2079,The statue of Winston Churchill in Parliament Square is a permanent reminder of his achievement in saving this country – and the whole of Europe – from a fascist and racist tyranny. 1/8
2080,"From this weekend, single adult households, including single parents with children under 18, can form a support bubble with one other household. 

We are making this intervention so that those who have been living alone for a long time can reconnect with loved ones. https://t.co/1OlJXGmUJb"
2081,"Earlier this week I spoke to members of staff at Foxholes Care Home in Hertfordshire, to thank them all for their work throughout the coronavirus pandemic and beyond. 

#CarersWeek https://t.co/vKCr9pYwMO"
2082,"We must all continue to remember those on the frontline battling this disease, and members of society who are vulnerable - and continue to do all we can to stop the spread of coronavirus. 
 
By doing the right thing and following the rules, you are helping to save lives."
2083,"I want to say thank you, from the bottom of my heart, to all carers in the UK helping us through this pandemic. 
 
Whether you work as a carer, or are caring for someone at home, your compassion and strength at this time is a beacon of hope for us all. 
 
 #CarersWeek"
2084,"Let us work peacefully and lawfully to defeat racism and discrimination wherever we find it, and let us continue to work together as we put Britain back on its feet. https://t.co/onUqXbcCGB"
2085,People have a right to protest peacefully &amp; while observing social distancing but they have no right to attack the police. These demonstrations have been subverted by thuggery - and they are a betrayal of the cause they purport to serve. Those responsible will be held to account.
2086,"Together we have made it through the peak, but we’re not yet back to normal.

Please continue to #StayAlert, keep 2 metres away from others and wash your hands regularly. 

If you have symptoms of coronavirus, self-isolate and apply for a home testing kit: https://t.co/47UIkaqYa0 https://t.co/7icCNU99wK"
2087,"We all have a part to play in stopping the spread of coronavirus. 

Let’s continue to take extra care by keeping 2 metres apart and washing our hands regularly. 

#StayAlert https://t.co/LmeSUZqIyP"
2088,"The virus spreads more easily indoors, so if you are meeting others today, stay outside and keep 2 metres away at all times. https://t.co/mUSgo595gQ"
2089,"RT @10DowningStreet: Keep washing your hands.
 
Keep slowing the spread.
 
Keep going.
 
#StayAlert https://t.co/wqsvI6f6BO"
2090,"We all need to #StayAlert, act responsibly, and strictly observe social distancing rules. 

Do not meet others inside your home. Stay outdoors, keep 2 metres apart, and wash your hands regularly. https://t.co/Vb0VWPj9jE"
2091,"If you are contacted by an NHS contact tracer who tells you that you have been in contact with someone who has tested positive for coronavirus, you must self-isolate for 14 days.

If everyone follows these guidelines, we can control the virus, protect our NHS and save lives. https://t.co/ipRa91AU2t"
2092,"Today I am thinking of the men who landed on the beaches of Normandy 76 years ago, who fought and died so that we can be free from the evils of fascism. 

We will always be grateful for their courage, and we will always remember their sacrifice.

#DDay76 #DDay https://t.co/a7WgvK6s8j"
2093,"Thank you for all you have been doing to fight the spread of this virus, and to protect our NHS.
 
We can beat this together. https://t.co/gXdlVGsxyc"
2094,"If you are contacted by an NHS contract tracer who tells you that you have been in contact with someone who has tested positive, you must self-isolate for 14 days.
 
If everyone follows these guidelines, we can control the spread of the virus, protect our NHS and save lives. 2/2"
2095,"If you have coronavirus symptoms (a high temperature, a new continuous cough, or a loss or change to sense of taste or smell) you need to self-isolate and get tested.

There is plenty of capacity and anyone with symptoms is eligible. Order a test from https://t.co/47UIka9nis 1/2"
2096,"RT @10DowningStreet: On #WorldEnvironmentDay, we're pledging £10.9 million to protect rare wildlife and habitats, including: 
 
🐢Turtles in…"
2097,"We’re reminded on #WorldEnvironmentDay that nobody can do this alone. That’s why we must move towards a greener, cleaner, and more resilient future, and the UK looks forward to working with countries around the world in the run up to @COP26 in Glasgow next year. 4/4 https://t.co/lhQGTURjCh"
2098,"As we come through this pandemic and begin to rebuild our economies, it’s time to invest in the industries, infrastructure and jobs that will endure any storm – or even another virus – so we bounce back stronger than before. 3/4"
2099,This period has undoubtedly increased our gratitude for and appreciation of the green spaces and nature around us – providing us with respite during such difficult times. 2/4
2100,"Whilst we are all rightly focused on beating coronavirus, we cannot lose sight of the need to protect our people and our planet from the devastating threat of climate change and biodiversity loss if nothing is done. 1/4"
2101,"2/2: Together we rise to fulfil the greatest shared endeavour of our lifetimes: the triumph of humanity over disease, now and for the generations that follow. https://t.co/tnA0hZx4Uq"
2102,"1/2: It was a privilege to host yesterday’s Global Vaccine Summit, bringing together countries to vaccinate against the world’s deadliest diseases. The Summit has raised an incredible $8.8bn for @Gavi. https://t.co/9ub6kaviuf"
2103,RT @10DowningStreet: WATCH LIVE: Prime Minister @BorisJohnson closes the Global Vaccine Summit @gavi #VaccinesWork #GVS2020 https://t.co/bZ…
2104,"Let’s continue to fight this virus by staying alert, keeping 2 metres away from others, and regularly washing our hands. 
 
#StayAlert https://t.co/mC0WZXec6B"
2105,"Today I call on countries to back @Gavi, the Global Vaccine Alliance. 

Let’s fortify this lifesaving alliance and inaugurate a new era of global health co-operation, which I believe is now the most essential shared endeavour of our lifetimes. https://t.co/mCC8rKYcO8"
2106,"We all have a role to play in beating this virus. Thank you for all that you are doing. 

#StayAlert https://t.co/lPhIojTnp4"
2107,"I have no doubt that the British public will continue to show the same resolve in fighting the virus as they have throughout the outbreak. 

We will get through this if we stay alert, control the virus, and in doing so save lives. https://t.co/mdbHd325Np"
2108,"RT @BritishArmy: #OTD in 1940, Operation Dynamo, the evacuation of the British and Allied armies from the beaches near Dunkirk, concluded.…"
2109,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (3 June 2020)
 
Speakers:

🔵@BorisJohnson, Prime Minister
🔵 Prof Chris Whitt…"
2110,"If you are experiencing symptoms of #coronavirus, you should self-isolate and ask for a test. 
 
Home testing kits are available for anyone with symptoms and members of their household. 
 
You can apply for a test here: https://t.co/47UIka9nis https://t.co/kmSzSBoTVE"
2111,"Thank you for all that you are doing to fight this virus. 
 
As we begin to ease some restrictions, it’s important that we #StayAlert to the risk of infection, and stay 2 metres away from others. https://t.co/qB5YNBR5pd"
2112,"Britain wants nothing more than for Hong Kong to succeed under “one country, two systems”. I hope that China wants the same. Let us work together to make it so.

https://t.co/yEZSNDGREb"
2113,"If you are contacted by NHS Test and Trace, follow their instructions and self-isolate. 
 
This will help to contain the spread of the virus, protect our NHS and move us closer towards a more normal way of life. 
 
#StayAlert https://t.co/OvAwTN19AA"
2114,"If you have symptoms of #coronavirus, you should self-isolate and get yourself tested. 
 
Symptoms include: 
⚫ a high temperature 
⚫ a new continuous cough 
⚫ change or loss of smell or taste 
 
To book a test visit: https://t.co/LVuGupz3Pk https://t.co/2AqVI5RhOC"
2115,"During #VolunteersWeek I want to say a big thank you to all the volunteers across the UK. 
 
Whether you’ve helped a neighbour with their shopping, or delivered supplies to local hospitals, your kindness and compassion has been admired by us all.
 
Keep going, and thank you. https://t.co/Yjt7Qt03Wk"
2116,"At the start of #PrideMonth, I want to thank those in the LGBT community and campaigners for their inspirational work, in fighting tirelessly to overcome the prejudices many face. 

Your contribution has helped shape a better future for people in the UK and around the world."
2117,"You are eligible for a test if you have #coronavirus symptoms:
 
🔵 a high temperature 
🔵 a new continuous cough 
🔵 loss or change to your sense of smell or taste

More information here: https://t.co/47UIka9nis https://t.co/OqaSeZwgP4"
2118,"As we begin to ease some restrictions in England today, it’s important that we all #StayAlert to the risk of coronavirus. 
 
Remember to wash your hands, stay 2 metres apart, and if you have symptoms, self-isolate and get tested. https://t.co/0N6PNC4wsZ"
2119,"From today, in England, you will be allowed to meet up to five friends in public outdoor places or in your garden. This will be a moment of joy and relief for many. 

Please remember to keep 2 metres away from those you don’t live with, and wash your hands regularly."
2120,"RT @10DowningStreet: Have you got symptoms of coronavirus? 

If so, you must get tested. Click below ⬇️"
2121,"RT @10DowningStreet: Stay alert by washing your hands regularly, using soap and water.

#StayAlert https://t.co/yWGgQLCPog"
2122,"I know many of you will be enjoying the warmer weather today. 
 
If you’re out exercising or meeting a friend, remember to stay 2 metres apart and wash your hands regularly. 

#StayAlert https://t.co/DXMbvX8hFn"
2123,"Thanks to our collective national effort, we have protected our NHS and saved many lives. 
 
Let’s continue to fight this virus by staying alert and keeping 2 metres apart. #StayAlert https://t.co/9EtUNif28x"
2124,"As we begin to ease some restrictions, it’s so important that we continue to stay alert to the risk of infection. 

Keep 2 metres away from others and wash your hands regularly.      

#StayAlert https://t.co/Fztuj8Efjm"
2125,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (29 May 2020)
 
Speakers:

🔵 @RishiSunak, Chancellor of the Exchequer  
🔵 Pr…"
2126,"On International Day of UN Peacekeepers, I want to pay my tribute to the Blue Helmets and many others who do so much to bring peace in areas of the world torn apart by conflict. 

#PKDay"
2127,"From Monday, we will allow up to 6 people to meet outside provided those from different households continue to strictly observe social distancing rules by staying 2 metres apart. 

#StayAlert https://t.co/JBHdpDqLDj"
2128,"But I must stress that to control the virus, everyone needs to stay alert, act responsibly and strictly observe social distancing rules by staying two metres apart from those who you do not live with. (3/3)"
2129,"These changes mean friends and family can start to meet their loved ones - perhaps seeing both parents at once, or both grandparents at once. I know that for many this will be a long-awaited and joyful moment. (2/3)"
2130,"From Monday we will allow up to six people to meet outside, provided those from different households continue strictly to observe social distancing rules by staying two metres apart. (1/3)"
2131,"Thanks to your resolve and dedication, the five tests are being met and we can now start to ease some restrictions in England. 

As places begin to reopen, we must all continue to #StayAlert and keep 2 metres away from others. https://t.co/Qgnme5V08N"
2132,"Today’s clap for carers marks 10 weeks of celebrating our wonderful NHS and carers in this way. 

I want to thank each and every one of our wonderful NHS and care workers for the incredible, selfless work they do to look after us all. https://t.co/ED266uH9RK"
2133,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (28 May 2020)
 
Speakers:
 
🔵 @BorisJohnson, Prime Minister
🔵 Professor Chri…"
2134,"If we are to defeat COVID-19, achieve a global recovery and avoid a future pandemic, then we must work together across borders. https://t.co/Mbp8BhOWJT"
2135,"RT @NHSuk: The NHS Test and Trace service will now start emailing, phoning and texting people who have been in close contact with confirmed…"
2136,"RT @MattHancock: Our NHS Test &amp; Trace programme will help us tackle coronavirus.

If you get symptoms - isolate &amp; get a test.

If you are c…"
2137,"Together we have made it through the peak, but we’re not yet back to normal.

Please continue to #StayAlert and keep 2 metres away from others when outside. https://t.co/yR2DpjxtrK"
2138,"We all have a role to play in beating coronavirus. 
 
#StayAlert, control the virus, save lives. https://t.co/AcG3TKgDj9"
2139,"We’re past the peak, but we can’t get complacent. 

Stay alert, keep 2 metres away from others and wash your hands regularly.

#StayAlert https://t.co/F8x3rypVC7"
2140,"If you have symptoms of #coronavirus, you are eligible for testing.

To book a test visit: https://t.co/LVuGupz3Pk https://t.co/Vzs0DVDCBP"
2141,"RT @10DowningStreet: Prime Minister @BorisJohnson sets out how retail can reopen in June. 

https://t.co/eVBZXEtDMJ. https://t.co/sgqfEiTCpz"
2142,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (25 May 2020)
 
Speakers:
 
🔵 @BorisJohnson, Prime Minister 
🔵 Prof Yvonne D…"
2143,"In line with the approach being taken by many other countries, we want to start getting our children back into the classroom, in a way that is as safe as possible. https://t.co/QGKOrLoqsZ"
2144,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (24 May 2020)

Speakers: 

🔵  PM @BorisJohnson
🔵  Prof Stephen Powis, @NHSEn…"
2145,"If you have symptoms of #coronavirus, you should self-isolate and get yourself tested. 

To book a test visit: https://t.co/LVuGupz3Pk https://t.co/Hngxgl6n7d"
2146,"If you have symptoms of #coronavirus, you should self-isolate and get yourself tested. 

Symptoms include: 
⚫ a high temperature 
⚫ a new continuous cough 
⚫ change or loss of smell or taste 

To book a test visit: https://t.co/LVuGupz3Pk https://t.co/a07bsZlyu0"
2147,"Seven years on from his murder on a London street, we remember Fusilier Lee Rigby. On this sad day, my thoughts are with his family, friends and colleagues."
2148,"It’s so important we all continue to stay alert and follow the rules. 

Keep 2 metres from others. Wash your hands regularly. 

Self-isolate immediately if you develop a new continuous cough, a high temperature or a change or loss of your sense of taste or smell.

#StayAlert https://t.co/dbDeA0EXNH"
2149,"Today, on the third anniversary of the Manchester Arena attack, we remember the 22 lives which were so cruelly taken. My thoughts are with all of those grieving for the loss of their loved ones."
2150,"Yesterday I hosted the Hidden Harms Summit at 10 Downing Street, to discuss how we can tackle crimes like domestic abuse and modern slavery. https://t.co/h2lsk3FWhW"
2151,Thank you to all of our wonderful carers for your work during the coronavirus pandemic. You make us all proud to have such a fantastic NHS. https://t.co/owZyGHUvtT
2152,"Today I hosted a summit to explore how we can ensure that all children and adults are protected and supported during this challenging time. 

It is vital that we come together and bring all our collective expertise to ensure we do everything we can to support those at risk. https://t.co/QujgDNtlC6"
2153,"We must all continue to #StayAlert, and follow the rules on social distancing. https://t.co/QKJ5r2da6Q"
2154,"RT @10DowningStreet: It's Mental Health Awareness Week, and now more than ever, it’s important to look after your mental wellbeing.

Visit…"
2155,"We are making vast progress in testing and tracing, and I have great confidence that we will have a system very soon that will help us defeat this disease. https://t.co/BnrDGWA1hg"
2156,"RT @10DowningStreet: Specific support is available to NHS and social care workers who are struggling with their mental health.

Text ‘FRONT…"
2157,".@captaintommoore you have inspired us all with your fantastic fundraising efforts. 

On behalf of the whole country, I want to say a huge thank you.  

https://t.co/KQ6OBGuqk0"
2158,"I know this has been a tough time for so many people. Thank you for all of the sacrifices you have made. 

We are past the peak, and I’m confident that if we continue to follow the rules and work together, we will beat this virus and be reunited with our friends and family soon."
2159,"Thank you for all you are doing to fight this virus. 

Let’s keep going.

#StayAlert https://t.co/hkLCodZzc8"
2160,"RT @10DowningStreet: UPDATE

Anyone over the age of 5 with symptoms of #coronavirus will now be eligible for testing. 
 
Symptoms include:…"
2161,The common sense of the British people got us through that first phase of this disease. I am absolutely confident it will get us through the next as well. #StayAlert
2162,"Thank you for all that you are doing.

Please #StayAlert and continue to follow the government guidelines: https://t.co/Eew4i0Wr5q https://t.co/sSqbEgyVEf"
2163,"RT @heads_together: The #MentalHealthMinute just connected over 20 million people across the country for #MentalHealthAwarenessWeek💙

Take…"
2164,"These are difficult times for all. Talking to others about how we are feeling and reaching out to those in need has never been more important. 

If you are struggling, or are worried about someone, reach out for help: https://t.co/tHBIQW32xB

#MentalHealthAwarenessWeek"
2165,We can beat this virus together – but only if we stay alert. https://t.co/KR4TEO96fN
2166,"I know this will not be easy — the first baby steps never are. But I hope that, when we look back, the changes we have made this week will be seen as an important moment on the road to our nation’s recovery.

https://t.co/hEdg4k2333"
2167,"We all have a role to play in containing the virus. 

Read the latest government advice here: https://t.co/9wx7FJCjWC

#StayAlert https://t.co/LAIKLmMGkL"
2168,"This weekend, we must all continue to stay alert and control the virus.

#StayAlert https://t.co/UQJ9QbHWrJ"
2169,"Like the front windows of houses across the nation, our window at Downing Street is filled with rainbows drawn by children in support of the NHS.
 
Thank you to all the families who have sent in their drawings to be displayed. They are a symbol of hope for us all. #ThankYouNHS https://t.co/2uFL7IghGU"
2170,We can beat this virus together - but only if we all continue to #StayAlert and follow the rules on social distancing. https://t.co/QM3Wx5b1B6
2171,"Thank you to those wonderful people who care for all of us when we need it the most. Tonight, we clapped for all of you. 

#ThankYouNHS #ClapForCarers https://t.co/ogD2vG4JUX"
2172,"We all have a role to play in containing the virus. 

Read the latest government advice here: https://t.co/9wx7FJCjWC

#StayAlert https://t.co/UmgLOn0G3l"
2173,"Thank you for all that you have been doing so far. 

Let’s keep going. https://t.co/IrEkFgVAQy"
2174,"There could be no greater mistake than to jeopardise everything we have striven to achieve by proceeding too far and too fast. 

We must all continue to #StayAlert, so that we can control the virus and save lives."
2175,"Everybody has a role to play in keeping the R down, by staying alert and following the rules. https://t.co/ZaOMRgKRZe"
2176,"We can help control the virus if we all stay alert.

#StayAlert https://t.co/iZEdDWdKaC"
2177,"We will come back from this. And though the United Kingdom will be changed by this experience, I believe we can be stronger and better than ever before. #StayAlert https://t.co/NOg7xlHfyL"
2178,"We are asking people to stay alert, control the virus and save lives. 

#StayAlert https://t.co/JkclY6gWht"
2179,"We will beat this virus together. 

Please continue to stay alert, and follow the latest guidelines: https://t.co/ZDw2aAMlqu 

#StayAlert https://t.co/hpvmrrFEKG"
2180,"We must continue to stay alert, control the virus and save lives. 

Read the latest government advice here: https://t.co/Eew4i0Wr5q"
2181,"We have published a roadmap for how and when the UK government will adjust our response to the COVID-19 crisis. 

You can read it here: https://t.co/2UDISpapN4

#StayAlert https://t.co/3cjzIDNF5j"
2182,"RT @RishiSunak: 1/ The job retention scheme will be extended, for four months, until the end of October. 

By that point, we will have prov…"
2183,"We must continue to control the virus and save lives. 

Read the latest government advice here: https://t.co/ZDw2aAMlqu

#StayAlert https://t.co/32jBdKD5W4"
2184,"On #InternationalNursesDay, I pay tribute to Florence Nightingale, pioneer of modern nursing, who was born 200 years ago today. 

Thank you to all of our amazing nurses in the UK who are taking care of us, especially in this very difficult time. You are the very best of us. https://t.co/nCyCbeoWSQ"
2185,"RT @10DowningStreet: WATCH LIVE: #coronavirus press conference (11 May 2020)
 
Speakers:
 
🔵 @BorisJohnson, Prime Minister 
🔵 Prof Chris Wh…"
2186,RT @10DowningStreet: WATCH LIVE: Prime Minister @BorisJohnson makes a statement in @HouseOfCommons on #coronavirus https://t.co/zmlynxGbaO
2187,"Do you want to ask me a question at today’s Downing Street Q&amp;A?

If so, you can submit yours here: https://t.co/lZOlW960OF https://t.co/Dq4UWzbxHA"
2188,"Read my full remarks from this evening here: https://t.co/icxfRFpO1U

#StayAlert"
2189,"Though the UK will be changed by this experience, I believe we can be stronger and better than ever before.

More resilient, more innovative, more economically dynamic, but also more generous and more sharing.

But for now we must #StayAlert, control the virus and save lives. https://t.co/SA1bDueRlp"
2190,"When I think of the millions of everyday acts of kindness and thoughtfulness that are being performed across this country, and that have helped to get us through this first phase, I know that we can use this plan to get us through the next. #StayAlert"
2191,"If we as a nation begin to fulfil the conditions I have set out, then in the next few weeks and months we may be able to go further.

We are driven by the science, the data and public health.

It depends on all of us – the entire country – to #StayAlert to keep the R down. https://t.co/KuiPs7mQL8"
2192,"Step 3:

At the earliest by July - subject to these conditions and further scientific advice; if and only if the numbers support it we will hope to re-open at least some of the hospitality industry and other public places, if they are safe and enforce social distancing #StayAlert"
2193,"Step 2:

At the earliest, by June 1 – after half term – we believe we may be in a position to begin the phased reopening of shops and to get primary pupils back into schools, in stages, beginning with reception, Year 1 and Year 6. #StayAlert"
2194,"And from this Wednesday, we want to encourage people to take more and even unlimited amounts of outdoor exercise.

You can sit in the sun in your local park, you can drive to other destinations, you can even play sports but only with members of your own household. #StayAlert"
2195,"So work from home if you can, but you should go to work if you can’t work from home.

To ensure you are safe at work we have been working to establish new guidance for employers to make workplaces COVID-secure. #StayAlert"
2196,"Step 1:

We said that you should work from home if you can, and only go to work if you must.

We now need to stress that anyone who can’t work from home, for instance those in construction or manufacturing, should be actively encouraged to go to work. #StayAlert"
2197,"And so no, this is not the time simply to end the lockdown this week.

Instead we are taking the first careful steps to modify our measures.

#StayAlert"
2198,"When I look at where we are tonight, we have the R below one, between 0.5 and 0.9 – but potentially only just below one.

And though we have made progress in satisfying at least some of the conditions I have given, we have by no means fulfilled all of them.

#StayAlert https://t.co/EuUhojhjBF"
2199,"With every day we are getting more and more data. We are shining the light of science on this invisible killer, and we will pick it up where it strikes.

Our new system will be able in time to detect local flare-ups in your area as well as giving us a national picture. #StayAlert https://t.co/ZqDznzRjLT"
2200,"Over the period of the lockdown we have been in Level Four, and it is thanks to your sacrifice we are now in a position to begin to move in steps to Level Three.

And as we go, everyone will have a role to play in keeping the R down.

We must all #StayAlert and follow the rules."
2201,"There will be five alert levels.

Level One means the disease is no longer present in the UK.

Level Five is the most critical – the kind of situation we could have had if the NHS had been overwhelmed. #StayAlert https://t.co/0Tiqjz4pzI"
2202,"The higher the level, the tougher and stricter we will have to be. #StayAlert https://t.co/EuBnRDQ8KI"
2203,"In turn that COVID Alert Level will tell us how tough we have to be in our social distancing measures – the lower the level, the fewer the measures. #StayAlert https://t.co/rJgErKpThj"
2204,"⬇️ THREAD ⬇️

To chart our progress and to avoid going back to square one, we are establishing a new COVID Alert System run by a new Joint Biosecurity Centre.

That COVID Alert Level will be determined primarily by R and the number of coronavirus cases. #StayAlert https://t.co/HZAY10MF5j"
2205,"Do you want to ask me a question tomorrow? 

If so, you can submit yours here: https://t.co/T3xF9WkOyk https://t.co/0YjII03Y8P"
2206,An important update to the nation on coronavirus: https://t.co/tRvIjJLrCu
2207,"RT @10DowningStreet: If we all #StayAlert and follow the rules, we can control the virus by keeping the rate of infection (R) and the numbe…"
2208,"As we start to recover from #coronavirus, we all need to play our part by following the rules.

This is how to #StayAlert ⬇️ https://t.co/h3zsa6rRdq"
2209,"RT @10DowningStreet: We can control the virus if we all #StayAlert:

🏠 Stay home as much as possible
👩‍💻 Work from home if you can
🚫 Limit…"
2210,"Everyone has a role to play in helping to control the virus by staying alert and following the rules.

This is how we can continue to save lives as we start to recover from coronavirus.

#StayAlert https://t.co/2z9yl1Fxs4"
2211,"Thank you for all that you are doing. We cannot risk a second peak that would overwhelm the NHS, so let’s keep going. https://t.co/z0uxlPFUI5"
2212,"I know this has been a difficult time for many. If you are struggling with your mental health, or are worried about a friend or family member, there is help available.
 
https://t.co/tHBIQW32xB"
2213,"Thank you for all you are doing to protect our NHS and save lives. 

This bank holiday weekend, please stay at home, so we don’t undo everything that’s been done so far."
2214,"RT @RoyalFamily: ""Never give up, never despair - that was the message of VE Day""

An address by Her Majesty The Queen on the 75th anniversa…"
2215,"Today I had the honour and privilege of speaking with Ernie, 102, who served in World War II. 

Thank you Ernie. We are a free people today because of what you and your generation did.  

#VEDay75 https://t.co/47vjNJuTiW"
2216,"RT @10DowningStreet: WATCH: Prime Minister Winston Churchill’s message to the nation and the commonwealth on Victory in Europe (VE) Day, 8…"
2217,"Thank you for all that you are doing to protect our NHS and save lives.

#StayHomeSaveLives https://t.co/xN5HGVnwgx"
2218,"I observed two minutes silence in remembrance of those who fell for the cause of freedom in the Second World War, which ended in Europe 75 years ago today. Our gratitude to them will be eternal. 

#VEDay75 https://t.co/VtvFE0Zpab"
2219,"We are past the peak of this disease. But we can’t get complacent.
 
Please continue to follow the rules on social distancing and stay at home to save lives. 
 
#StayHomeSaveLives"
2220,"75 years on, we are a free people because of everything they did. Our gratitude will be eternal. #VEDay75 https://t.co/r7ufQKfuYS"
2221,"Tonight I lit a candle by the grave of the Unknown Warrior in Westminster Abbey in remembrance of those who gave their lives for the cause of freedom in the Second World War, which ended in Europe 75 years ago tomorrow.

#LestWeForget #VEDay75 https://t.co/bbSLEpmNAz"
2222,"Thank you to all of our carers for your fantastic work, day in, day out. You are pillars of society in the fight against coronavirus. https://t.co/VWi5PQDuRl"
2223,"We cannot risk a second peak of this disease. 

We must keep going. 

#StayHomeSaveLives https://t.co/msMcCqQ44n"
2224,"This has been a difficult time for our country, but if we all continue to follow the rules and protect our NHS, then we can beat this virus together. 

#StayHomeSaveLives"
2225,RT @RobertJenrick: 1 million food parcels have now been delivered to the clinically extremely vulnerable – thanks to our partners @BidfoodU…
2226,"If we all continue to follow the rules, we will come through this faster and the United Kingdom will emerge stronger than ever before. 

#StayHomeSaveLives https://t.co/T6CZJeb0AB"
2227,"Millions of people across this country have been doing the right thing: going through the hardship of self-isolation, faithfully, patiently, with thought and care for others as well as for themselves. 
 
Thank you for all you are doing, and please keep going. 

#StayHomeSaveLives"
2228,"Thank you to all the midwives across the UK who continue to show extraordinary kindness and courage during these challenging times. Your compassion, care and expertise are needed now more than ever. #IDM2020"
2229,Thank you for all that you are doing to save lives and protect our NHS. Let’s keep going. https://t.co/iYaiZlP99L
2230,"Thank you all for complying with the measures we have put in place. 

Your actions have saved many lives, but we must keep going. https://t.co/PMbULDXiqU"
2231,"The race to discover the vaccine to defeat this virus is not a competition between countries, but the most urgent shared endeavour of our lifetimes.

It’s humanity against the virus - we are in this together, and together we will prevail."
2232,"We are past the peak of coronavirus. But we all need to continue to behave in the way we have, so we don’t undo our hard work. https://t.co/HHZ2qEUwae"
2233,We will only be able to move on to the second phase when our five tests have been met. https://t.co/B151LriBsj
2234,"RT @RishiSunak: Last Monday I announced Bounce Back Loans, today they open for business.
 
✅Borrow between £2,000 and £50,000
✅Easy 7 quest…"
2235,"Thank you to everyone who has been following the rules on social distancing and staying at home. 
 
We will beat this together. https://t.co/xf2pCXgarZ"
2236,"If you keep going in the way that you have kept going so far, we will come through this all the faster and the United Kingdom will emerge stronger than ever before. https://t.co/e3xaYF1XEt"
2237,Five - We must make sure that any adjustments to the current measures do not risk a second spike that would overwhelm the NHS. - 6/6
