,text
2831,"Fauci actively worked to dismiss China’s COVID origins. Why?
https://t.co/1wGsWpYSZQ"
2832,"Allowing males to participate in women’s sports denies female student athletes a level playing field to compete and achieve. 

I joined @SenJoniErnst, @SenHydeSmith, and champion athletes to discuss protecting opportunities for female competitors.

https://t.co/fRZO4i4fiS"
2833,"Democrat lockdowns ravaged the country once, Tennesseans say it’s not happening again."
2834,Mask mandates = left-wing hysteria https://t.co/MLAL7CDgMd
2835,"Tennessee’s Minor League teams bring communities together and are an integral part of our local economies. 

I’m working with @SenBlumenthal on a bipartisan solution to keep these local baseball clubs open. 

https://t.co/cxJ5gNnvKw"
2836,"RT @MarshaBlackburn: Say what? Then why have a country?

The left is really losing it. https://t.co/2ngyf6Gfz9"
2837,RT @MarshaBlackburn: There is no valid reason to demand a vaccinated person wear a mask.
2838,"If you are vaccinated, you should not have to wear a mask. Mask mandates are about power."
2839,"In Biden’s America, more restrictions and mandates are placed on American citizens than illegal immigrants."
2840,"Just for factual reference.

https://t.co/6luTZn52JR https://t.co/crydRv3mQ5"
2841,Joe Biden wants to tax Tennesseans to pay for the radical left’s agenda.
2842,There is no valid reason to demand a vaccinated person wear a mask.
2843,"Whatever it takes to get the American people in lockdown, Nancy Pelosi and the Democrats are willing to do. #MaskMandate 
https://t.co/60MZhCaDoq"
2844,"Say what? Then why have a country?

The left is really losing it. https://t.co/2ngyf6Gfz9"
2845,You are watching @SpeakerPelosi and @JoeBiden’s socialist take over of America. #MaskMandate https://t.co/B9zYsFKL8p
2846,"RT @IWF: Thank you to @MarshaBlackburn, @SenHydeSmith, and @SenJoniErnst for meeting with our athletes to discuss protecting the future of…"
2847,"GOOD NEWS: The I-40 Hernando DeSoto Bridge in Memphis will reopen under limited traffic. Thank you @myTDOT 

https://t.co/zs9hcUZQSc"
2848,"RT @SenRubioPress: Senator Rubio joined @SenTomCotton, @JohnBoozman, @SenRickScott, @SenatorHagerty, @MarshaBlackburn, &amp; @SenTedCruz in int…"
2849,Tennesseans want an end to Democrats’ radical tax-and-spend policies. They are sick and tired of rising inflation caused by the Biden Administration. https://t.co/XUJ6ZtkO3G
2850,"RT @Varneyco: COMING UP AT 10AM:

@SeanDuffyWI 
Mark Avallone, Potomac Wealth Advisors President
@MarshaBlackburn 
@rwang0 
@EVKontorovich…"
2851,Biden left the middle class behind when he went full throttle on an agenda that ignited inflation.
2852,It’s time to bring calm back to our communities. We must show more support for our law enforcement. https://t.co/sPJKap2QGy
2853,Biden’s reckless tax and spend policy is a one way road to inflation.
2854,RT @SenRickScott: This trillion-dollar infrastructure package continues Washington’s insane deficit spending. Read my statement with @SenRo…
2855,"Forcing masks undermines public trust in vaccines.

https://t.co/fdEsyDt2BQ"
2856,RT @SenateCommerce: #ICYMI: Today @SenatorWicker &amp; @MarshaBlackburn introduced a federal privacy bill that would provide Americans with mor…
2857,"Is this @DemSocialists vision for America?

https://t.co/IdJWrKhvBW"
2858,"Authoritarian regimes like the CCP cannot continue their uncontested reign within the United Nations. It's time for the international community to hold these adversaries accountable, with the United States leading the way. @BrookeSingman 

https://t.co/bKJP3BcpZH"
2859,"Congratulations to Nashville’s Alex Walsh on taking home the silver in Tokyo! 
https://t.co/u4jtAwLeom"
2860,RT @HouseForeignGOP: LR @RepMcCaul and Senator @MarshaBlackburn introduced the United Nations Transparency &amp; Accountability Act to strength…
2861,RT @FOXNashville: Sen. Marsha Blackburn suggests utilizing the National Guard to act as rapid response to cyber attacks that have disrupted…
2862,China is an adversary. We can’t rely on them for our critical supply chains. https://t.co/oeMHCJd7XY
2863,Biden’s economic agenda gave us inflation.
2864,Ransomware is a very serious threat to our security—we need to know the administration is taking it seriously. https://t.co/436Xf6oXzX
2865,Just a thought — mask mandates undermine vaccine confidence.
2866,"We are so proud to continue cheering on our Lady Vol playing softball at the Olympics! 

https://t.co/prcRHr1urt"
2867,RT @RiponAdvance: U.S. Sen. @MarshaBlackburn on July 22 sponsored legislation that would establish a rural health center innovation awards…
2868,Hong Kong’s national security law is illegitimate and the latest freedom-repressing tool from the CCP. We’re standing with Tong Ying-kit and his fight for freedom. https://t.co/hLOjOQPuZB
2869,"RT @newsmax: .@MarshaBlackburn: ""[China] is known for embedding spyware into their hardware and their software.""

""Once you have given them…"
2870,Inflation is a tax on the middle class.
2871,The American people value their freedom. Don’t let the Left fool you. https://t.co/B7IuZq0XeV
2872,China’s lies on COVID-19 deserve a thorough and complete investigation.
2873,"Mike Enzi was a colleague, friend, and champion for the people of Wyoming. I enjoyed spending time with him during many Wednesday mornings at the Senate Prayer breakfast. I am very saddened to hear of his passing, and I am praying for his family."
2874,"It's time to get kids back in the classroom, and the Volunteer State is making it happen! Tennessee's annual sales tax holiday is coming up just in time to get the back-to-school shopping done!
https://t.co/QZFpzDjcZk"
2875,The UN should demand the CCP cooperate on investigating the COVID-19 origins.
2876,Unless you’re an illegal immigrant crossing our southern border. https://t.co/W9v5vx3KJr
2877,American families feel betrayed by President Biden and his support of Critical Race Theory.
2878,"The crisis is growing at the border, and the Biden administration is nowhere to be found. https://t.co/A9GQtQgbUn"
2879,"This is why every parent should be reviewing their child’s work every day. Teachers who make statements like this do not deserve to be in the classroom.  
https://t.co/b5LAu0gCp3"
2880,"Two tiers of justice. Special treatment for friends of Biden, no answers for the loved ones of those who died. Shameful.

https://t.co/QlW6QDKFvs"
2881,"China plans to dominate the US, and President Biden is doing nothing to stop them."
2882,"To every Tennessean competing in this year's Olympics, we are wishing you the best of luck and are so proud to have you representing our great nation. Show them what you got! #Tokyo2020"
2883,The Biden Surcharge is emptying millions of Americans’ pockets.
2884,"With all its art, music, and culture, Memphis, Tennessee is the place to be! 

https://t.co/14l8kSaTOx"
2885,"“May the God of hope fill you with all joy and peace as you trust in him, so that you may overflow with hope by the power of the Holy Spirit.” Romans 15:13"
2886,"Tennesseans will not fall on the sword for President Biden’s disastrous immigration policy. Stop sending your problems here, @POTUS."
2887,Biden believes ignoring a problem will make it go away. The border crisis is not going anywhere.
2888,Your tax dollars should not be funding state-sponsored racism from Critical Race Theory. Joe Biden thinks otherwise.
2889,"Biden lets Russia walk over the US. Obviously Putin’s ‘boots are made for walking,’ and they will walk all over the USA!"
2890,Joe Biden and Biden Inc. have a Russian problem. It is huge.
2891,Our nation is plagued with crime because Democrats have been busy trying to federalize our elections instead of securing the safety of American families.
2892,"Sanctioning a top Cuban military official is a good first step by President Biden. Washington must make it explicitly clear to Havana that we will not tolerate the abuse of the Cuban people.

https://t.co/76G4NdGDLg"
2893,"I thought “America was back,” Joe?

https://t.co/vSQWJ2j5VT"
2894,"Joe Biden said he had no knowledge of Hunter’s business deals. Well, looks like that is wrong."
2895,Tennessee taxpayers are telling us they will not foot the bill for Biden Inc.’s shady schemes.
2896,"RT @thehill: Sen. Marsha Blackburn to President Biden: ""How many staffers do you have working on policing people online? Who are you workin…"
2897,The UN allows China to get away with every problem they create.
2898,China is guilty. https://t.co/4KYVvqXFBe
2899,RT @SaraCarterDC: .@MarshaBlackburn says the Biden administration has a list of people they want to silence and that Democrats plan to get…
2900,RT @Varneyco: President Biden claims that the number of migrants seeking asylum is significantly down. Senator @MarshaBlackburn isn't buyin…
2901,"Has an administration ever done more to socially engineer the way we live? Biden, leave us alone.

https://t.co/AjZ5aPnGCV"
2902,Chuck Schumer wants to pay for his infrastructure plan with a budget gimmick.
2903,"Thank you, Newt! I am fighting to keep Critical Race Theory out of our classrooms! https://t.co/rAYoxjBCTj"
2904,We need to see every email between The White House and Facebook regarding their mission to police our speech. https://t.co/190ZP8yWog
2905,"Tennesseans want Critical Race Theory stopped in its tracks. Bureaucrats are abusing their power, shifting their focus from arithmetic to promoting radical Marxist thinking.
https://t.co/nTe0cMcHF8"
2906,We are witnessing a border crisis like no other because of Biden’s refusal to secure the border. https://t.co/GjzM9M0Kmv
2907,"RT @henryrodgersdc: ""The NBA, better known as the National Beijing Association, has created a false purist of social justice at home while…"
2908,"RT @henryrodgersdc: ""The Chinese Communist Party is a brutal and repressive regime. Over one million Uyghurs are being held in forced conce…"
2909,RT @henryrodgersdc: EXCLUSIVE: Sen. Blackburn To Release Interview With Former NBA Player Royce White About China's Treatment Of Uyghurs…
2910,"Bernie’s budget is too expensive to afford. 

https://t.co/Mpp6OpXMLF"
2911,Will Hunter Biden's art show attendees include agents from the Chinese Communist Party and the Kremlin? https://t.co/Ug2N1gHjYN
2912,@Franklin_Graham Thank you!
2913,RT @Franklin_Graham: Senator @MarshaBlackburn said that this isn’t just a culture war—it’s a war between Judeo-Christian values &amp; Marxism.…
2914,"RT @Varneyco: COMING UP AT 10AM:

@Mitch_Roschelle 
@JoeConchaTV 
@MarshaBlackburn 
@RamonaBessinger 
@MamasHappy
@OliverLNorth 
@AshWebste…"
2915,"Iran wants to develop a nuclear weapon, and Joe Biden is allowing it to happen. 
https://t.co/vY9KTGKqdu"
2916,"RT @SenKevinCramer: President Biden’s team, who consistently claimed they oppose Nord Stream 2, are caving to pressure and backing a plan t…"
2917,What is Joe Biden even saying #BidenTownhall
2918,Biden’s refusal to build the wall and secure the border show where his priorities lie: not with the American people. #BidenTownHall
2919,"President Biden is responsible for over one million illegal border crossings.
#BidenTownHall"
2920,Tennesseans #BackTheBlue  #BidenTownhall
2921,"Fact check: violent crime is up 
#BidenTownhall"
2922,"Don Lemon is not a journalist.

He is an activist. #BidenTownhall"
2923,The inflation we’re seeing today is a direct result of Biden’s policy agenda. #BidenTownhall
2924,Democrat lockdowns hurt the economy. #BidenTownhall
2925,"We are six months into President Biden’s administration, and he has made it clear that he wants to censor you if you disagree with him."
2926,"Gas, groceries, bills—they’re all up and we’ve seen it. President Biden’s policy has made just about everything more expensive."
2927,"Biden may not be used to paying for his own goods, but Tennesseans across the state have said it clear: consumer good prices are out of control."
2928,Joe Biden’s secret deals with Big Tech are a betrayal of the trust of the American people.
2929,Biden believes the priorities he and Facebook share are more important than the American people’s.
2930,Democrats abuse the issues of COVID to consolidate power and restrict your freedoms.
2931,Democrats should prove their seriousness on COVID by securing the border.
2932,"The Biden administration has trouble with the truth. If they really don’t support Critical Race Theory, they’ll ban it from public schools and cease taxpayer dollars from ever funding it.

https://t.co/hhDauOoOHC"
2933,"Will Biden and the left support these freedom fighters or will they remain silent?

https://t.co/CIe3Az50ug"
2934,"Communist China is opposed to anything that will curtail their desire for more power and domination.  

https://t.co/w6l3I1X3eS"
2935,"The Biden White House is ruled by the radical left—and they will stop at nothing to brainwash our kids through Critical Race Theory.

https://t.co/JjZRUaczlN"
2936,"It’s official. Joe Biden has given Russian pipeline workers a job and taken away the jobs of US Keystone Pipeline workers.

https://t.co/ATsHvIqRuS"
2937,Schumer doesn’t care about building roads and bridges. He cares about his partisan agenda items.
2938,"The Biden border crisis is just beginning. 
https://t.co/TTg6fvUgwq"
2939,How long will Fauci shuffle his story on the Wuhan lab? https://t.co/XKQEP1iV47
2940,Schumer’s Senate is a circus.
2941,"State-sponsored racism has no place in our schools, that’s why we stand against critical race theory."
2942,"As we watch Cuba fight for access to a free internet, Biden is working to censor ours."
2943,https://t.co/1KCv5freqw
2944,"Chinese officials are telling me there is nothing to be concerned about with their new digital currency. They also told me and the rest of the world not to be concerned about COVID last year in January. 

I don’t take orders from CCP puppets, @zlj517."
2945,RT @PJMedia_com: [WATCH] Sen. Marsha Blackburn On Dems' Anti-Freedom 'Perpetual Hysteria' https://t.co/CkYroSrxL2
2946,"If Democrats really worried about COVID, they would close the border."
2947,"The American people need to have trust in our nation’s public health officials.

It’s time for Fauci to go."
2948,Fire Fauci.
2949,"Psaki, Biden, and Big Tech are trying to take away your right to disagree with them. https://t.co/YIIWIIkIfS"
2950,China’s digital currency is a spy network that has no place in our economy.
2951,"Wally Funk made history this morning! After being denied the opportunity to be an astronaut in the 1960s, she never gave up her dreams of flight. Today, she became the oldest person ever to fly in space! 🚀"
2952,"RT @juliemason: Sen. Marsha Blackburn on helping Cuba with Internet, and blocking Chinese crypto at the Beijing Games @MarshaBlackburn 
htt…"
2953,"The largest teachers’ union wants to wage a war against parents and families. @NEAToday needs to answer our questions immediately—our children are at stake.
https://t.co/uEo7ZdZF8c"
2954,RT @hughhewitt: Up next: Senator @MarshaBlackburn
2955,"Democrats cave to the radical left every time. It’s more than disappointing to see them let down Cubans fighting for freedom and feed Communists with their silence.
https://t.co/YNmiTIS72R"
2956,"Mark Emmert grew his wealth while he cut corners for his employees and cheated his players out of name, image, and likeness.

https://t.co/ynxBqSITvn"
2957,Turn around. https://t.co/sncOeatRyP
2958,RT @RebeccaRoseGold: Always a pleasure to hear from @MarshaBlackburn! Fantastic angle too! https://t.co/ax7zxwkIFp
2959,"Parents are overwhelming against Critical Race Theory, but teachers’ unions think they know better. 

They don’t."
2960,"The @NEAToday is apparently targeting opponents of Critical Race Theory. 

The people have figured you out."
2961,"The CCP employs digital payment platforms to surveil, threaten, &amp; arrest Chinese citizens. I championed the effort alongside @SenatorWicker &amp; @SenLummis to forbid American athletes from using the CCP's Digital Yuan during the Beijing Olympics @BrodyFord_ 
https://t.co/bnoU25ozUq"
2962,"The stock market falling is not surprising. The Biden Surcharge and inflation are catching up—this is Biden’s America, and we’ve been sounding the alarm."
2963,Jen Psaki told the truth for once: Biden and Big Tech are censoring us.
2964,"Title 42 is the last line of defense CBP has to address the historic border crisis, and repealing it is just another step in Joe Biden’s radical agenda. I led legislation to stop Biden’s attempt to end Title 42 and throw our border even further into chaos."
2965,"RT @KristySwansonXO: Blackburn slams Biden on Facebook censorship, suggests First Amendment violation

https://t.co/6nViCZIwvF"
2966,What in the world is happening at the border right now? @JoeBiden @KamalaHarris
2967,"Note to the @NEAToday, our children are more precious than your power."
2968,"RT @AndrewPollackFL: The Biden Administration is working with Big Tech to CENSOR Americans online.

They won't stop until EVERY conservativ…"
2969,@AndrewPollackFL Thank you!
2970,Joe Biden should waive executive privilege and release his emails with Big Tech giants.
2971,Biden is using Big Tech as an arm for his agenda. This is state-sponsored media.
2972,"RT @obrienc2: Blackburn, Tuberville send NEA letter asking for additional information on pro-CRT efforts
https://t.co/Hpb91Oc8RF #CRT 
@Mar…"
2973,RT @PhilipWegmann: New: @MarshaBlackburn demands Biden White House answer these five questions about their “coordination with Big Tech to c…
2974,"Biden needs to release every email and contact that his administration has had with Facebook regarding their crusade to monitor our speech.
https://t.co/18C9HZKREO"
2975,"During my trip to the southern border, Sheriff Dannels stressed how Biden’s border crisis puts families and communities at risk. When our border isn’t secure, every town is a border town.   

https://t.co/bjvPTxpOOB"
2976,"RT @thehill: Sen. Marsha Blackburn: ""This administration has turned every town into a border town and every state into a border state."" htt…"
2977,"The Cuban government has cut off internet access for Cubans rebelling against communism. Yet, 1.3 million Cubans have internet access thanks to the Open Technology Fund Act I championed. We must support the Cuban people’s fight for freedom @EricShawnTV https://t.co/ocmBp1mJrF"
2978,President Biden will abuse his power to silence those who disagree with him.
2979,"If you disagree with Joe Biden, he wants Big Tech to censor you."
2980,"If you push for Americans to lose protection from law enforcement while you pay for private security—you are a hypocrite.

https://t.co/JshIh4PIJG"
2981,"Biden Inc. might be used to making shady deals, but the American people are watching now."
2982,"The Chinese Communist Party will not continue to profit off the forced labor of the Uyghur people. This is where we draw a line in the sand.

https://t.co/BFxtSolJfN"
2983,".@AOC confirms she stands with the communists. Surprised?
https://t.co/jbWN8WocHe"
2984,"This is what America has become.
https://t.co/YDgWzdLkpO"
2985,"Great to join @mayorkenmoore, @CityOfFranklin, and the @WilcoHeritage Main Street Festival https://t.co/1UxbbsgxAZ"
2986,DACA is illegal.
2987,"One million arrests at our border this year alone. @POTUS has failed the nation.
https://t.co/uKW1w8BJJp"
2988,"RT @newsmax: .@MarshaBlackburn: ""The American people are growing very weary of this far-left tilt that the Biden Administration has taken.""…"
2989,Democrats are paying for their endless spending by stealing from future generations. https://t.co/MYgS5Xy4Vi
2990,"Communism within China or Cuba, Biden is a coward towards it either way."
2991,The mask is off: Big tech and the Biden administration are working together to censor you.
2992,We know Fauci and the White House are colluding with Facebook—but who else?
2993,https://t.co/W1H0brYRk8
2994,The Biden administration’s pro-censorship agenda is yet another direct attempt to silence the American people. https://t.co/XVE0eOe1fI
2995,"BREAKING: Over 1.3 million Cubans have been able to access the internet today thanks to @PsiphonInc, an open-source tool supported by the bipartisan Open Technology Fund my colleagues and I championed.
 
We must stand with those opposing authoritarian regimes."
2996,"This is a pilot program for the left’s socialist universal income program. You can sit at home while hard-working Americans pay for you!

Thank you @GovBillLee for ending the additional UI.

https://t.co/1uMmf27J6r"
2997,Big Government in control—Joe Biden is sending agents to your door to compel vaccinations.
2998,Jen Psaki admitted what we’ve all known—big tech and Joe Biden are in cahoots.
2999,"It’s no wonder the American people have lost hope in @WHO

https://t.co/friv2AmVuu"
3000,"RT @VozdeAmerica: “Necesitamos que el presidente (Joe Biden) salga a decir que estamos con el pueblo de Cuba”, dijo la senadora republicana…"
3001,RT @SenRonJohnson: We can pay for needed infrastructure without out of control Democrat spending. How about repurposing previously appropri…
3002,"Socialists are working overtime to defend a dictatorial regime. 

Remember, radicals like @AOC and @BernieSanders say they want to fundamentally change our country."
3003,RT @RepHarshbarger: This decision is great news for Morristown!
3004,"With our nation being on the cusp of a $30 trillion debt, it’s critical we get our fiscal house in order. We’re ready to invest in infrastructure responsibly—the Democrats are not. We will not fund their partisan, liberal wishlist.

https://t.co/MtE94ebv5y"
3005,".@SenatorHagerty @RepChuck @RepHarshbarger @RepDavidKustoff 

https://t.co/k8c8XJptON"
3006,"In March, I led the charge with my colleagues to keep Washington bureaucrats from stripping federal funding from Tennessee cities including Cleveland, Jackson &amp; Morristown. The OMB’s decision resulting from my request is a tremendous win for the men &amp; women of the Volunteer State"
3007,"RT @BuckSexton: .@MarshaBlackburn joined the Buck Sexton Podcast today to discuss the situation in Cuba, the budget, and much more! @RyanGi…"
3008,State-approved message or you get state-sponsored censorship. Can’t sugarcoat this. https://t.co/QeKdV8cEck
3009,Migrants from 160 countries are crossing the border each day. @VP don’t tell me this isn’t a crisis. https://t.co/noJLMgIVzN
3010,"Ending Title 42 is another step in Joe Biden’s open border agenda. Biden has made it clear that he will do anything to allow illegal aliens to flood our country &amp; appease the radical left, including putting the health &amp; safety of Americans in jeopardy.
https://t.co/YFcKwN5X7D"
3011,Democrats say they want election integrity while their HR1 would remove trust and integrity from the ballot box. https://t.co/ZazpyVE9im
3012,RT @marcorubio: The extortionist ring known as the Black Lives Matter organization took a break today from shaking down corporations for mi…
3013,This must be @AOC’s burner account. https://t.co/VxqVrtBouO
3014,"BLM is a radical Marxist organization. 

Biden cannot let his left-wing supporters pressure him into propping up Havana’s communist regime. https://t.co/3swZKms2Pt"
3015,"The media is working overtime for the Communist Cuban regime.

https://t.co/FdwU7y7gaP"
3016,Professor Joe Biden and Kamala Harris will be teaching this class. https://t.co/KuMkk0mfUn
3017,"Parents have raised the alarm rightly: Critical race theory is wrong for America.
https://t.co/TrIVTVSXFk"
3018,"If the President chooses not to condemn 62 years of a dictatorial regime, we have a serious problem."
3019,"The United Nations has no business telling the U.S. what to do so long as China serves on the Human Rights Council. If you’re allowing China to get away with genocide, you’re doing it wrong.

https://t.co/9bKsStzeyO"
3020,Why can’t @PressSec say it? People have been fleeing Cuba on rafts for decades. Many have lost their lives just hoping to taste American freedom. https://t.co/zLRAs8NE2N
3021,RT @MayorConger: Thank you @MarshaBlackburn for your work to maintain the population threshold for Metropolitan Statistical Areas (MSA). Th…
3022,RT @kilmeade: .@MarshaBlackburn says Texas Democrats acted like children having a hissy fit fleeing to Washington D.C. #TheBrianKilmeadeSho…
3023,Democrats championed the effort to defund the police.
3024,"There should be a travel advisory warning people to avoid travel to Chicago due to the extreme violence caused by Lori Lightfoot’s push to defund the police.

https://t.co/oK7jAE7GTF"
3025,Myrna Perez is too busy being an activist to concentrate on being a second circuit judge. https://t.co/LsSsdobnO0
3026,"We can’t trust Fauci’s advice. 

https://t.co/eh053p0vIn"
3027,Critical race theory will label your child as an oppressor or victim—that’s why it will have no place in our schools.
3028,Overdoses are up. We need to secure the border and stop the flow of drugs into our country. https://t.co/Gubp3DmeJk
3029,"The federal government refuses to alert our state when unaccompanied migrant children are brought to Tennessee. 

https://t.co/KwLH78TfVP"
3030,This is disturbing and deserves a full investigation. https://t.co/LtnHQx1GBv
3031,Arrest them. #TexasDemocrats https://t.co/ImL57TDSbY
3032,.@AOC there would be no ‘voting rights’ to tweet about if you lived in Cuba. #freecuba https://t.co/ZigZL5hpYj
3033,.@AOC should either speak out against the Cuban government or resign and become a full-time activist for @DemSocialists
3034,"The repressive Cuban government is attempting to squash protests by cutting off internet access. Yet, over 146,000 Cubans continue to have daily access to the internet thanks to open-source tools supported by the bipartisan Open Technology Fund my colleagues and I championed. https://t.co/uARurRoWRS"
3035,"It’s one vote for one person, that’s the way our elections work."
3036,"RT @newsmax: .@MarshaBlackburn: ""We are supporting the people of Cuba as they push for freedom."" @JosephPinion @HeatherChilders https://t.c…"
3037,"If @AOC, @RepRashida, @RepBowman and @CoriBush want to be associated with @DemSocialists, they should all go to Cuba for a month to experience a communist socialist regime. https://t.co/jmpOeku4Ef"
3038,"If Biden cares about voter security, why did he push for a law actively encouraging vote trafficking?"
3039,What exactly is courageous about fleeing your job via private jet to drink beer? https://t.co/gRaYuMt3r3
3040,The White House needs to unequivocally stand with the Cuban people and against Cuba’s communist regime.
3041,".@Highway_30 you’re right! The mainstream media won’t talk about the #UyghurGenocide because they have financial entanglements with Communist China. 

The money is too good for them to tell the truth.

https://t.co/7SwDuzYcBQ"
3042,"This is a blatant misuse of power which comes at no surprise considering the DNC is behind it. Democrats will broaden and expand the surveillance state if given the chance.

https://t.co/RVO4146MEr"
3043,Socialism and Communism fail every time.
3044,"Socialized medicine is a practiced and tried failure. With waitlists spanning years, people are still waiting in line for the doctor under socialized medicine.
https://t.co/t4D6l2fteI"
3045,Biden needs to be clear with Havana— the US will not stand idly by if Cuba fires on innocent civilians standing up to the communist regime. https://t.co/cEL5Xidvnd
3046,"The left will tell you the crisis in Cuba has nothing to do with communism. 

It has everything to do with communism."
3047,"The United States cannot stay silent about the uprising in Cuba. 

Will Joe Biden draw a line in the sand against communism or cower to the left? https://t.co/QSsVWXkYPX"
3048,I’m glad to see these Texas Democrat lawmakers are supportive of my legislation to make masks optional on airplanes. https://t.co/VCfY0DSX7I
3049,"Socialism leads to pain and suffering and Cuba is the perfect example. 

Biden must pressure Havana to provide assurances that they will not fire on their own people. 

This is a major test for Biden. 

He must exert leadership and American influence. https://t.co/FKLdezNPXn"
3050,"RT @SenateGOP: America stands with the Cuban people.
 
America stands against socialism + communism.

America stands for freedom. https://t…"
3051,"If Biden wants to show the American people he’s ready to get serious on rising crime, he will start by securing the border."
3052,President Biden’s agenda has led to increased crime across the nation.
3053,Biden should take responsibility for the rising crime in our cities.
3054,Americans stand with Cubans in their fight against communism.
3055,The Cuban people are exemplifying great bravery as they take on their abusive communist regime.
3056,Leftist Democrats need to decide if they’ll stand with Cuba or stand against communism.
3057,"80% of Americans support Voter ID, @VP. Dismissing the American people’s will by implying rural Americans can’t work photocopiers is classist, elitist, and telling of the Biden Administration.

https://t.co/Pu60PmuLpe"
3058,Joe Biden is hosting a round table on rising crime today—will expert Hunter Biden be joining?
3059,"Biden doesn't have a plan. 

His unorganized withdrawal of troops from Afghanistan willingly gives power to the world's new axis of evil—Russia, China, Iran, and North Korea. https://t.co/uz9c7pnCYS"
3060,RT @MariaBartiromo: Sen. Blackburn on Afghanistan withdrawal: 'Very concerned' how China will move forward https://t.co/LEyotQEu5x @FoxBusi…
3061,"Does Bernie stand with Cuba’s communist government or the oppressed Cuban people?

https://t.co/Wev5vvGcz2"
3062,"Socialism leads to pain and suffering.

Will the Democrats acknowledge what is happening in Cuba?

Will the media cover it? https://t.co/GmTktMxFoK"
3063,"This is racism at its core—a woke NYC principal conspired to fire a teacher because he was white.

https://t.co/J21RzU9RZN"
3064,"Business are suffering because blue states are paying workers to stay at home.

https://t.co/pmrkNI7QFN"
3065,"These awards cannot put into words how thankful we are for our veterans’ humble acts of service. 
https://t.co/0EMHhWbkyB"
3066,Hunter Biden’s art is putting Biden Inc.’s corruption on full display.
3067,Biden only backs the blue when it’s good for optics. We have not forgotten the year Democrats spent degrading our brave first responders.
3068,Biden's arbitrary withdrawal of troops from Afghanistan abandons the 20 years of sacrifice and dedication our brave men and women have expended to defeat the Taliban. Our withdraw puts the fate of millions of Afghan women directly in the hands of terrorists.
3069,Federal dollars are not Becerra-Biden dollars. They belong to the taxpayer and the government answers to the taxpayer—not the other way around.
3070,Everybody knows there is something shady happening with Hunter’s art show and the Biden Inc. corruption agenda.
3071,Hunter’s art show is the latest exhibit on Biden Inc.’s shady business scheme.
3072,"Who is buying Hunter Biden’s paintings?

How much do they cost?

Does the buyer have a lobbyist?

https://t.co/iJYQmmMp1N"
3073,"Every dollar the federal government spent on funding COVID vaccines came from a taxpayer who earned it and sent it to DC. If they don’t want the shot, it is their choice.

https://t.co/dnKQJFrIeP"
3074,Joe Biden’s executive order will create a massive amount of regulation that will stifle businesses still recovering from the pandemic.
3075,RT @MarshaBlackburn: The only people supporting socialism are those who have never lived under it.
3076,Reinstituting Obama era net neutrality rules misses the point. Facebook and Twitter block and censor every day. This will only hurt rural Americans who need access to high speed internet now.
3077,"Malicious cyber attacks are on the rise, and we must be able to respond. With NDAA, I created a pilot program allowing the National Guard to provide states with technical assistance for attacks on critical infrastructure entities, like Colonial Pipeline.
https://t.co/cAXVfGgQ71"
3078,Biden's removal of troops from Afghanistan is a blatant denial of the intelligence community's threat assessment. He is handing over a key to the country to the Taliban.
3079,The mainstream media gave Michael Avenati a platform to spread misinformation because they hated President Trump. Now Avenati is heading to prison.
3080,Withdrawing troops from Afghanistan is giving China unrestricted control over the Middle East. We are kidding ourselves if we think that the Chinese Communist Party will not inject itself into a post-U.S. Afghanistan.
3081,Joe Biden makes the Chinese Communist Party’s job easier.
3082,"While the researchers have changed their positions, the science hasn’t changed and the conflicts of interest have not changed. We need an independent investigation now.

https://t.co/HkGAylXI5Y"
3083,"Tennessee is taking real action to protect our border. 300 troops are there to prove it.
 
https://t.co/oPYRz1fJnc"
3084,"It’s not just defund the police for Democrats, it’s defund the entirety of our border security resources. 

Is @PressSec going to blame this on Republicans too?

https://t.co/uYEryWltFJ"
3085,"Adam Silver needs to make a decision—no more two face business deals. Either speak up on the human rights violations and separate yourself from China or forever be remembered as being complicit.

https://t.co/W36fHflt0f"
3086,Joe Biden has a #China problem.
3087,Crime is up because Democrats turned their back on our brave law enforcement.
3088,"What took so long to report on this, @washingtonpost? I thought democracy dies in darkness?

https://t.co/E89OJX6kgL"
3089,"China’s goal is to infiltrate our institutions, and Joe Biden left the door wide open."
3090,"Teachers union President @rweingarten is waging a war against parents and American families so they can teach Critical Race Theory. They will put money and power over our children every day of the week.

https://t.co/BTTOaQVXws"
3091,"Critical race theory is a state-sponsored form of racism.

https://t.co/OfXMebap7w"
3092,"Why are some school systems allowing children to be taught to hate America? To make such comparisons is not only inappropriate, it’s a disservice to insist China has some equivalency to the US as they slaughter populations and dismantle human rights.

https://t.co/DMxHtmAThw"
3093,Hunter and Joe Biden need to provide a list of the foreign business deals that have involved Joe Biden and Biden Inc.
3094,"Sending warm birthday wishes to @DalaiLama! May your work advancing peace, dignity, and compassion for those oppressed by the brutal Chinese Communist regime continue for many years to come"
3095,"Aaron Lewis’ song has resonated with the American people All Too Well. They are replying you are not the only one!

https://t.co/IEWJOiWJLS"
3096,"No surprise here. Left-leaning policies are hurting the economy and costing people their jobs. 

https://t.co/yQl4Tuyf8x"
3097,"Teachers’ unions wants to defy the demands of parents and put critical race theory in every school district in the nation.

https://t.co/fqbPRs3QQu"
